Gene A,Gene B,GEMINI sensitive,Cell line
ABL1,CCNH,-1.5064,RPE-1
ABL1,MCM7,-1.2693,RPE-1
ABL1,PCNA,-1.2285,RPE-1
ABL1,RFC2,-1.0858,RPE-1
ABL1,SHFM1,-1.1708,RPE-1
ACTB,CCNH,-1.4433,RPE-1
ACTB,WDHD1,-1.0614,RPE-1
ACTB,WDR70,-1.8208,RPE-1
ACTL6A,ACTR5,-1.0037,RPE-1
ACTL6A,ALKBH1,-1.016,RPE-1
ACTL6A,BRD8,-1.082,RPE-1
ACTL6A,CDC45,-1.6097,RPE-1
ACTL6A,COPS5,-2.5655,RPE-1
ACTL6A,DCLRE1B,-1.1164,RPE-1
ACTL6A,DDX11,-1.0718,RPE-1
ACTL6A,DMAP1,-2.2007,RPE-1
ACTL6A,DNA2,-1.5835,RPE-1
ACTL6A,ERCC6,-1.0117,RPE-1
ACTL6A,FANCC,-1.5174,RPE-1
ACTL6A,GINS4,-1.4411,RPE-1
ACTL6A,MCM4,-1.0763,RPE-1
ACTL6A,MCRS1,-1.8863,RPE-1
ACTL6A,MEN1,-2.4733,RPE-1
ACTL6A,OBFC1,-1.0066,RPE-1
ACTL6A,OTUB1,-1.0213,RPE-1
ACTL6A,PARPBP,-1.0013,RPE-1
ACTL6A,PPP4C,-1.0373,RPE-1
ACTL6A,SHFM1,-1.6671,RPE-1
ACTL6A,SMC6,-1.1529,RPE-1
ACTL6A,SUMO1,-1.487,RPE-1
ACTL6A,SUV420H1,-1.3174,RPE-1
ACTL6A,UHRF1,-1.0226,RPE-1
ACTR2,ASCC3,-1.1246,RPE-1
ACTR2,BIVM.ERCC5,-1.2995,RPE-1
ACTR2,CDK7,-1.0032,RPE-1
ACTR2,DCLRE1B,-1.0753,RPE-1
ACTR2,DHX9,-1.7277,RPE-1
ACTR2,FAM175A,-1.0159,RPE-1
ACTR2,FANCC,-1.3185,RPE-1
ACTR2,FZR1,-1.4649,RPE-1
ACTR2,GTF2H5,-1.332,RPE-1
ACTR2,HUS1,-1.6471,RPE-1
ACTR2,ING3,-1.3585,RPE-1
ACTR2,MEN1,-1.5711,RPE-1
ACTR2,PCNA,-1.1279,RPE-1
ACTR2,PIAS4,-1.3439,RPE-1
ACTR2,POLR2B,-1.0632,RPE-1
ACTR2,RAD1,-1.0674,RPE-1
ACTR2,RAD51D,-1.3145,RPE-1
ACTR2,RAD9A,-1.5905,RPE-1
ACTR2,RFC1,-1.6207,RPE-1
ACTR2,SUMO1,-1.7523,RPE-1
ACTR2,SUPT16H,-1.2811,RPE-1
ACTR2,TICRR,-1.2009,RPE-1
ACTR2,TIMELESS,-1.1826,RPE-1
ACTR2,TOPBP1,-1.0001,RPE-1
ACTR2,UBE2V2,-1.0245,RPE-1
ACTR5,APEX2,-1.6567,RPE-1
ACTR5,ASCC2,-1.0192,RPE-1
ACTR5,ATR,-1.1491,RPE-1
ACTR5,C1orf86,-1.1374,RPE-1
ACTR5,CDK7,-1.5159,RPE-1
ACTR5,CEBPG,-1.3681,RPE-1
ACTR5,CHAF1A,-1.1725,RPE-1
ACTR5,CHEK2,-1.1994,RPE-1
ACTR5,CHRNA4,-1.1001,RPE-1
ACTR5,DDB1,-1.4067,RPE-1
ACTR5,DNA2,-1.3363,RPE-1
ACTR5,DOT1L,-1.3974,RPE-1
ACTR5,EME1,-1.0421,RPE-1
ACTR5,FAM35A,-1.2818,RPE-1
ACTR5,FANCD2,-1.3422,RPE-1
ACTR5,FANCE,-1.2554,RPE-1
ACTR5,FANCF,-1.1496,RPE-1
ACTR5,FANCM,-1.3165,RPE-1
ACTR5,FOXM1,-1.1521,RPE-1
ACTR5,FZR1,-2.0299,RPE-1
ACTR5,GTF2H4,-1.1637,RPE-1
ACTR5,GTF2H5,-1.9033,RPE-1
ACTR5,HUWE1,-1.3172,RPE-1
ACTR5,KIAA0101,-1.0371,RPE-1
ACTR5,KIF22,-1.1076,RPE-1
ACTR5,MCM4,-1.4134,RPE-1
ACTR5,MCM5,-1.5406,RPE-1
ACTR5,MEAF6,-1.1849,RPE-1
ACTR5,MUM1,-1.4889,RPE-1
ACTR5,MUTYH,-1.2325,RPE-1
ACTR5,NFRKB,-1.616,RPE-1
ACTR5,NUDT16L1,-1.4569,RPE-1
ACTR5,PALB2,-1.0205,RPE-1
ACTR5,PCNA,-1.169,RPE-1
ACTR5,POLR1A,-1.0979,RPE-1
ACTR5,POLR2A,-1.0028,RPE-1
ACTR5,POLR2B,-1.5578,RPE-1
ACTR5,POLR2E,-1.2176,RPE-1
ACTR5,PPP4C,-1.078,RPE-1
ACTR5,PPP4R2,-1.1144,RPE-1
ACTR5,PRKDC,-1.4164,RPE-1
ACTR5,RAD1,-1.1578,RPE-1
ACTR5,RAD9A,-1.2861,RPE-1
ACTR5,RAD9B,-1.031,RPE-1
ACTR5,RECQL4,-1.1105,RPE-1
ACTR5,RECQL5,-1.1172,RPE-1
ACTR5,REV1,-1.0577,RPE-1
ACTR5,RFC2,-1.4406,RPE-1
ACTR5,RMI2,-1.2225,RPE-1
ACTR5,RNF113A,-1.0699,RPE-1
ACTR5,RPAIN,-1.1451,RPE-1
ACTR5,RPS3,-1.7258,RPE-1
ACTR5,SHPRH,-1.1313,RPE-1
ACTR5,SMC6,-1.1718,RPE-1
ACTR5,SMG1,-1.2138,RPE-1
ACTR5,SMUG1,-1.0267,RPE-1
ACTR5,SUMO1,-1.6336,RPE-1
ACTR5,TDP2,-1.4071,RPE-1
ACTR5,TIMELESS,-1.1342,RPE-1
ACTR5,TNP1,-1.0196,RPE-1
ACTR5,TONSL,-1.1569,RPE-1
ACTR5,TOP3A,-1.797,RPE-1
ACTR5,TOPBP1,-1.8968,RPE-1
ACTR5,TRRAP,-1.5022,RPE-1
ACTR5,UBE2D3,-1.114,RPE-1
ACTR5,UBE2N,-1.2585,RPE-1
ACTR5,UBE2T,-1.135,RPE-1
ACTR5,UCHL5,-1.0669,RPE-1
ACTR5,USP10,-1.0842,RPE-1
ACTR5,UVSSA,-1.8195,RPE-1
ACTR5,WHSC1,-1.7817,RPE-1
ACTR5,XPC,-1.1097,RPE-1
ACTR8,AQR,-1.1114,RPE-1
ACTR8,ATR,-1.8893,RPE-1
ACTR8,ATRX,-1.4853,RPE-1
ACTR8,BARD1,-1.019,RPE-1
ACTR8,BRCA1,-1.8023,RPE-1
ACTR8,CDK7,-1.8681,RPE-1
ACTR8,CHAF1B,-1.1554,RPE-1
ACTR8,CHEK2,-1.3289,RPE-1
ACTR8,CINP,-2.52,RPE-1
ACTR8,DCLRE1C,-1.143,RPE-1
ACTR8,DDB1,-1.0816,RPE-1
ACTR8,DDB2,-1.0975,RPE-1
ACTR8,DDX11,-1.4772,RPE-1
ACTR8,DNA2,-1.3351,RPE-1
ACTR8,DOT1L,-1.2379,RPE-1
ACTR8,ERCC2,-1.2629,RPE-1
ACTR8,FANCA,-1.3486,RPE-1
ACTR8,FANCC,-1.4136,RPE-1
ACTR8,FZR1,-1.6559,RPE-1
ACTR8,GTF2H1,-1.4643,RPE-1
ACTR8,GTF2H3,-2.2076,RPE-1
ACTR8,HUS1,-1.2094,RPE-1
ACTR8,ING3,-1.5242,RPE-1
ACTR8,INO80B,-1.2651,RPE-1
ACTR8,INO80E,-1.2298,RPE-1
ACTR8,ISG15,-1.1076,RPE-1
ACTR8,MCM4,-1.1918,RPE-1
ACTR8,MCM7,-1.1986,RPE-1
ACTR8,NFRKB,-1.4918,RPE-1
ACTR8,NSMCE1,-1.2472,RPE-1
ACTR8,POLR2A,-1.0672,RPE-1
ACTR8,POLR2L,-1.4721,RPE-1
ACTR8,PPP4C,-1.2567,RPE-1
ACTR8,PRPF19,-1.0285,RPE-1
ACTR8,PTTG1,-1.7218,RPE-1
ACTR8,RAD51C,-1.161,RPE-1
ACTR8,RAD9B,-1.2628,RPE-1
ACTR8,RBX1,-1.9822,RPE-1
ACTR8,RIF1,-1.6114,RPE-1
ACTR8,RPA3,-1.3363,RPE-1
ACTR8,SFPQ,-1.4895,RPE-1
ACTR8,SMC6,-1.0364,RPE-1
ACTR8,TCEA1,-1.011,RPE-1
ACTR8,TFIP11,-1.0002,RPE-1
ACTR8,TFPT,-1.009,RPE-1
ACTR8,TOPBP1,-1.6628,RPE-1
ACTR8,UBC,-1.0323,RPE-1
ACTR8,UBE2D3,-1.4534,RPE-1
ACTR8,UCHL5,-1.3373,RPE-1
ACTR8,UHRF1,-1.1765,RPE-1
ACTR8,VCP,-1.8074,RPE-1
ACTR8,VPS72,-1.2555,RPE-1
ACTR8,WDHD1,-1.5074,RPE-1
ADPRHL2,BRCA1,-1.0153,RPE-1
ADPRHL2,COPS5,-1.5396,RPE-1
ADPRHL2,GINS4,-1.0741,RPE-1
ADPRHL2,LIG1,-1.1036,RPE-1
ADPRHL2,MEN1,-1.0816,RPE-1
ADPRHL2,POLR2B,-1.2045,RPE-1
ADPRHL2,PPP4C,-1.1832,RPE-1
ADPRHL2,SHFM1,-1.1152,RPE-1
ALKBH1,CDK7,-1.3215,RPE-1
ALKBH1,DDB1,-1.6517,RPE-1
ALKBH1,DDX1,-1.2466,RPE-1
ALKBH1,FOXM1,-1.009,RPE-1
ALKBH1,HUS1,-1.1149,RPE-1
ALKBH1,RAD51,-1.2108,RPE-1
ALKBH1,UFD1L,-1.1271,RPE-1
ALKBH1,WDR70,-1.6069,RPE-1
ALKBH2,DDB1,-1.4045,RPE-1
ALKBH2,EPC2,-1.0324,RPE-1
ALKBH2,KIF22,-1.0347,RPE-1
ALKBH2,POLH,-1.0065,RPE-1
ALKBH2,POLR2B,-1.2522,RPE-1
ALKBH2,POLR2D,-1.5899,RPE-1
ALKBH2,RBX1,-1.4775,RPE-1
ALKBH2,RFC3,-1.1726,RPE-1
ALKBH2,RNF113A,-1.4327,RPE-1
ALKBH2,SMC3,-1.037,RPE-1
ALKBH2,TFPT,-1.0939,RPE-1
ALKBH2,TOPBP1,-1.0031,RPE-1
ALKBH3,RFC3,-1.291,RPE-1
ALKBH3,SWI5,-1.0376,RPE-1
ALKBH5,CDK7,-1.1519,RPE-1
ALKBH5,RFC2,-1.2461,RPE-1
ALKBH5,RNF113A,-1.2754,RPE-1
ANKLE1,CDK7,-1.0908,RPE-1
ANKLE1,NPLOC4,-1.0478,RPE-1
ANKRD32,ATR,-1.4387,RPE-1
ANKRD32,BRCA1,-1.2609,RPE-1
ANKRD32,CEBPG,-1.1227,RPE-1
ANKRD32,DDB1,-1.0861,RPE-1
ANKRD32,DDX1,-1.3088,RPE-1
ANKRD32,INO80,-1.372,RPE-1
ANKRD32,INO80E,-1.4108,RPE-1
ANKRD32,MCM3,-1.2037,RPE-1
ANKRD32,PIAS4,-1.2127,RPE-1
ANKRD32,POLD3,-1.4536,RPE-1
ANKRD32,PPP4C,-1.0766,RPE-1
ANKRD32,RAD1,-1.0608,RPE-1
ANKRD32,RFC3,-1.3755,RPE-1
ANKRD32,SFPQ,-1.212,RPE-1
ANKRD32,SUMO1,-1.43,RPE-1
ANKRD32,TICRR,-1.2828,RPE-1
ANKRD32,WDR70,-1.5569,RPE-1
AP5S1,CDK7,-1.2851,RPE-1
AP5S1,DDB1,-1.2603,RPE-1
AP5S1,GINS4,-1.0126,RPE-1
AP5Z1,POLA1,-1.4425,RPE-1
AP5Z1,PPIE,-1.0765,RPE-1
AP5Z1,UBC,-1.0931,RPE-1
APEX1,ASCC1,-1.0156,RPE-1
APEX1,CDK7,-1.2762,RPE-1
APEX2,ASCC3,-1.4362,RPE-1
APEX2,BLM,-1.0931,RPE-1
APEX2,BOD1L1,-1.031,RPE-1
APEX2,BRCA2,-2.8813,RPE-1
APEX2,C19orf40,-1.8463,RPE-1
APEX2,C7orf49,-1.0244,RPE-1
APEX2,CDC7,-2.2009,RPE-1
APEX2,CDK1,-1.118,RPE-1
APEX2,CDK7,-1.3059,RPE-1
APEX2,CHEK1,-1.089,RPE-1
APEX2,CHEK2,-1.2368,RPE-1
APEX2,CHRNA4,-1.2186,RPE-1
APEX2,DDX1,-1.0786,RPE-1
APEX2,DMAP1,-1.2251,RPE-1
APEX2,EPC2,-1.578,RPE-1
APEX2,ERCC2,-1.3081,RPE-1
APEX2,ERCC4,-1.2061,RPE-1
APEX2,FANCA,-1.7003,RPE-1
APEX2,FANCC,-1.3913,RPE-1
APEX2,FANCD2,-2.204,RPE-1
APEX2,FANCE,-1.3742,RPE-1
APEX2,FANCM,-1.7133,RPE-1
APEX2,FZR1,-3.2066,RPE-1
APEX2,GINS4,-2.3461,RPE-1
APEX2,GTF2H3,-1.4256,RPE-1
APEX2,GTF2H5,-1.9267,RPE-1
APEX2,HUS1,-1.8476,RPE-1
APEX2,HUWE1,-1.6552,RPE-1
APEX2,ING3,-1.039,RPE-1
APEX2,INO80,-1.2196,RPE-1
APEX2,LIG3,-1.0812,RPE-1
APEX2,MCRS1,-1.2347,RPE-1
APEX2,MTA1,-1.7506,RPE-1
APEX2,NABP1,-1.0185,RPE-1
APEX2,NPLOC4,-1.1508,RPE-1
APEX2,PALB2,-1.3472,RPE-1
APEX2,PCNA,-1.7134,RPE-1
APEX2,PIAS4,-1.066,RPE-1
APEX2,POLR2L,-1.67,RPE-1
APEX2,RAD51C,-2.01,RPE-1
APEX2,RAD9B,-1.1174,RPE-1
APEX2,RBX1,-1.2062,RPE-1
APEX2,RFC1,-1.8173,RPE-1
APEX2,RFC5,-1.1418,RPE-1
APEX2,RHNO1,-1.0718,RPE-1
APEX2,RNF8,-1.788,RPE-1
APEX2,RTEL1,-1.2555,RPE-1
APEX2,RUVBL1,-1.0136,RPE-1
APEX2,SHFM1,-1.3155,RPE-1
APEX2,SLX4,-2.0262,RPE-1
APEX2,SMC3,-1.4254,RPE-1
APEX2,SUMO1,-1.0647,RPE-1
APEX2,SUPT16H,-1.8308,RPE-1
APEX2,TDP1,-1.8136,RPE-1
APEX2,TFPT,-1.3159,RPE-1
APEX2,TOPBP1,-1.0984,RPE-1
APEX2,UBE2T,-1.7636,RPE-1
APEX2,UBE2V2,-1.2245,RPE-1
APEX2,UCHL5,-1.1144,RPE-1
APEX2,UFD1L,-1.2202,RPE-1
APEX2,UPF1,-2.1572,RPE-1
APEX2,UVSSA,-1.5638,RPE-1
APEX2,VPS72,-1.5707,RPE-1
APEX2,XRCC2,-1.0652,RPE-1
APITD1,DDB1,-1.0591,RPE-1
APITD1,POLR2D,-1.2932,RPE-1
APITD1,RPA3,-1.0209,RPE-1
APITD1,SHFM1,-1.1439,RPE-1
APITD1,UBE2B,-1.1558,RPE-1
APITD1,UBE2V2,-1.0299,RPE-1
APLF,POLR1B,-1.4677,RPE-1
APLF,SSRP1,-1.0346,RPE-1
APLF,TERF2,-1.1869,RPE-1
APTX,VCP,-1.1084,RPE-1
AQR,ATRX,-1.6392,RPE-1
AQR,BARD1,-1.1652,RPE-1
AQR,CDC14B,-1.2478,RPE-1
AQR,CDKN2D,-1.1133,RPE-1
AQR,COPS3,-1.4306,RPE-1
AQR,FIGNL2,-1.1737,RPE-1
AQR,GPS1,-1.4478,RPE-1
AQR,HUWE1,-1.1367,RPE-1
AQR,PNKP,-1.4751,RPE-1
AQR,RAD50,-1.2813,RPE-1
AQR,REV1,-1.0803,RPE-1
AQR,RNF8,-1.3726,RPE-1
AQR,RTEL1,-1.0492,RPE-1
AQR,SETX,-1.1069,RPE-1
AQR,SUV420H2,-1.24,RPE-1
AQR,TIMELESS,-1.0726,RPE-1
AQR,TMEM189.UBE2V1,-1.2533,RPE-1
AQR,TOPBP1,-1.3224,RPE-1
AQR,TRRAP,-1.0092,RPE-1
AQR,UFD1L,-1.4104,RPE-1
AQR,UHRF1,-1.0445,RPE-1
ASCC1,CCNH,-1.0553,RPE-1
ASCC1,CDK7,-1.0168,RPE-1
ASCC1,DNA2,-1.0345,RPE-1
ASCC1,FZR1,-1.5787,RPE-1
ASCC1,PIAS4,-1.2696,RPE-1
ASCC1,POLD3,-1.234,RPE-1
ASCC1,RAD9A,-1.0157,RPE-1
ASCC1,UBE2D3,-1.1307,RPE-1
ASCC1,UBE2V2,-1.0955,RPE-1
ASCC2,ASCC3,-2.2271,RPE-1
ASCC2,CHAF1B,-1.0664,RPE-1
ASCC2,FAM35A,-1.07,RPE-1
ASCC2,FZR1,-1.2483,RPE-1
ASCC2,GTF2H3,-1.1341,RPE-1
ASCC2,HUS1,-1.2108,RPE-1
ASCC2,NUDT16L1,-1.1295,RPE-1
ASCC2,PCNA,-1.3301,RPE-1
ASCC2,RPA3,-1.3017,RPE-1
ASCC2,SUMO1,-1.315,RPE-1
ASCC2,TOPBP1,-1.2558,RPE-1
ASCC2,UBE2V2,-1.1135,RPE-1
ASCC3,BLM,-2.2167,RPE-1
ASCC3,C11orf30,-1.2442,RPE-1
ASCC3,CDC7,-1.1252,RPE-1
ASCC3,CDK1,-1.0716,RPE-1
ASCC3,CEBPG,-1.4193,RPE-1
ASCC3,CHAF1B,-1.1994,RPE-1
ASCC3,CHEK2,-1.1925,RPE-1
ASCC3,DDB1,-1.0184,RPE-1
ASCC3,DDX1,-1.3589,RPE-1
ASCC3,DNA2,-1.5527,RPE-1
ASCC3,FANCC,-1.2943,RPE-1
ASCC3,FANCM,-1.3999,RPE-1
ASCC3,FGF10,-1.174,RPE-1
ASCC3,GINS4,-2.8817,RPE-1
ASCC3,GTF2H4,-1.5342,RPE-1
ASCC3,GTF2H5,-1.0788,RPE-1
ASCC3,INO80E,-1.0526,RPE-1
ASCC3,KIAA0430,-1.1634,RPE-1
ASCC3,KIF22,-1.0143,RPE-1
ASCC3,LIG3,-1.2008,RPE-1
ASCC3,MCM3,-1.206,RPE-1
ASCC3,MCM7,-1.6917,RPE-1
ASCC3,MEN1,-1.0174,RPE-1
ASCC3,MMS19,-1.2011,RPE-1
ASCC3,MUM1,-1.2046,RPE-1
ASCC3,NPLOC4,-1.1973,RPE-1
ASCC3,PCNA,-1.7061,RPE-1
ASCC3,PIAS4,-1.1411,RPE-1
ASCC3,POLA1,-1.5074,RPE-1
ASCC3,POLD3,-1.2139,RPE-1
ASCC3,POLR2B,-1.261,RPE-1
ASCC3,POLR2E,-1.6932,RPE-1
ASCC3,POLR2L,-1.417,RPE-1
ASCC3,PPP4C,-1.2041,RPE-1
ASCC3,PSMD14,-1.2137,RPE-1
ASCC3,RAD1,-1.0239,RPE-1
ASCC3,RAD51,-1.0327,RPE-1
ASCC3,RAD51C,-1.0848,RPE-1
ASCC3,RAD9B,-1.2036,RPE-1
ASCC3,RBM17,-1.1974,RPE-1
ASCC3,RNF113A,-1.4542,RPE-1
ASCC3,RPA3,-1.2381,RPE-1
ASCC3,RUVBL1,-1.4985,RPE-1
ASCC3,SFPQ,-1.9489,RPE-1
ASCC3,SMC3,-1.1277,RPE-1
ASCC3,STRA13,-1.3938,RPE-1
ASCC3,TERF2,-1.2474,RPE-1
ASCC3,TOPBP1,-2.0507,RPE-1
ASCC3,UBE2T,-1.2834,RPE-1
ASCC3,UPF1,-1.512,RPE-1
ASCC3,UVSSA,-1.5146,RPE-1
ASCC3,WDR33,-1.028,RPE-1
ASCC3,WDR70,-1.6514,RPE-1
ASF1A,COPS6,-1.0789,RPE-1
ASF1A,RPS3,-1.1921,RPE-1
ASTE1,HUS1,-1.1776,RPE-1
ATM,CCNH,-1.2664,RPE-1
ATM,GINS4,-1.385,RPE-1
ATM,POLR1B,-1.0139,RPE-1
ATM,RAD50,-1.0167,RPE-1
ATM,RNF8,-1.0212,RPE-1
ATM,SFPQ,-1.4614,RPE-1
ATM,SUMO1,-1.1549,RPE-1
ATR,ATRIP,-1.5273,RPE-1
ATR,BARD1,-1.3038,RPE-1
ATR,BRCA1,-1.1795,RPE-1
ATR,BRCA2,-1.2276,RPE-1
ATR,C20orf196,-1.0992,RPE-1
ATR,CDK1,-1.5645,RPE-1
ATR,COPS5,-1.0677,RPE-1
ATR,COPS8,-1.5916,RPE-1
ATR,DDB1,-1.2225,RPE-1
ATR,DDX1,-1.4307,RPE-1
ATR,DDX11,-1.3989,RPE-1
ATR,DOT1L,-1.3728,RPE-1
ATR,EYA3,-1.0542,RPE-1
ATR,EYA4,-1.0343,RPE-1
ATR,FAM175A,-1.1847,RPE-1
ATR,FANCC,-1.207,RPE-1
ATR,FANCF,-2.1117,RPE-1
ATR,FANCL,-1.2967,RPE-1
ATR,FZR1,-1.5527,RPE-1
ATR,GTF2H1,-1.9309,RPE-1
ATR,GTF2H5,-1.478,RPE-1
ATR,HUS1B,-1.0119,RPE-1
ATR,INO80B,-1.606,RPE-1
ATR,INTS3,-1.0186,RPE-1
ATR,MC1R,-1.3422,RPE-1
ATR,MEAF6,-1.6428,RPE-1
ATR,MEN1,-2.4833,RPE-1
ATR,MMS22L,-1.5569,RPE-1
ATR,MNAT1,-1.588,RPE-1
ATR,MPG,-1.2504,RPE-1
ATR,MRE11A,-1.4142,RPE-1
ATR,NFRKB,-1.4599,RPE-1
ATR,NPLOC4,-2.2966,RPE-1
ATR,NSMCE1,-1.2222,RPE-1
ATR,POLA1,-2.0631,RPE-1
ATR,POLD2,-1.4138,RPE-1
ATR,POLD3,-1.7701,RPE-1
ATR,POLR2A,-1.2383,RPE-1
ATR,POLR2B,-1.0778,RPE-1
ATR,POLR2D,-1.5041,RPE-1
ATR,POLR2L,-1.9213,RPE-1
ATR,PPIE,-1.39,RPE-1
ATR,PPP4C,-1.0625,RPE-1
ATR,PTTG1,-1.1569,RPE-1
ATR,RAD1,-1.2814,RPE-1
ATR,RAD51,-1.5279,RPE-1
ATR,RAD51B,-1.1838,RPE-1
ATR,RAD51C,-2.6389,RPE-1
ATR,RAD9A,-1.4182,RPE-1
ATR,RAD9B,-2.233,RPE-1
ATR,RECQL5,-1.0132,RPE-1
ATR,RFC2,-1.6439,RPE-1
ATR,RFC3,-2.0375,RPE-1
ATR,RNASEH2A,-1.4464,RPE-1
ATR,RNF113A,-1.391,RPE-1
ATR,RNF8,-1.3428,RPE-1
ATR,RPA3,-1.5866,RPE-1
ATR,SETD2,-1.7885,RPE-1
ATR,SLX1A,-1.2088,RPE-1
ATR,SSRP1,-1.4029,RPE-1
ATR,TDP2,-1.6322,RPE-1
ATR,TERF2,-1.064,RPE-1
ATR,TICRR,-1.5404,RPE-1
ATR,TOP3A,-1.0847,RPE-1
ATR,TOPBP1,-1.9785,RPE-1
ATR,UBE2B,-1.3715,RPE-1
ATR,UVRAG,-1.1577,RPE-1
ATR,UVSSA,-1.3806,RPE-1
ATR,WDR70,-1.2662,RPE-1
ATR,WHSC1,-1.1376,RPE-1
ATR,XRCC1,-1.1148,RPE-1
ATR,ZFYVE26,-1.1574,RPE-1
ATRIP,ATRX,-1.0636,RPE-1
ATRIP,BLM,-1.7471,RPE-1
ATRIP,BRCA2,-1.3014,RPE-1
ATRIP,C11orf30,-1.0754,RPE-1
ATRIP,CCDC155,-1.1335,RPE-1
ATRIP,CHAF1A,-1.0951,RPE-1
ATRIP,CHAF1B,-1.2082,RPE-1
ATRIP,CHEK1,-2.6522,RPE-1
ATRIP,CHEK2,-1.655,RPE-1
ATRIP,CHRNA4,-1.819,RPE-1
ATRIP,CLSPN,-2.1781,RPE-1
ATRIP,COPS5,-1.2804,RPE-1
ATRIP,DDX11,-2.751,RPE-1
ATRIP,DNA2,-1.477,RPE-1
ATRIP,DTL,-2.5694,RPE-1
ATRIP,DTX3L,-1.6207,RPE-1
ATRIP,EYA4,-1.2211,RPE-1
ATRIP,FIGN,-1.1114,RPE-1
ATRIP,FTO,-1.1281,RPE-1
ATRIP,FZR1,-1.2163,RPE-1
ATRIP,GINS4,-1.5732,RPE-1
ATRIP,GTF2H3,-1.5033,RPE-1
ATRIP,GTF2H5,-1.8147,RPE-1
ATRIP,ING3,-1.0774,RPE-1
ATRIP,INO80B,-1.775,RPE-1
ATRIP,MCM3,-1.0514,RPE-1
ATRIP,MCM7,-1.7461,RPE-1
ATRIP,MEAF6,-1.793,RPE-1
ATRIP,MGMT,-1.0995,RPE-1
ATRIP,MMS22L,-1.4556,RPE-1
ATRIP,MUS81,-1.4191,RPE-1
ATRIP,NEIL1,-1.2718,RPE-1
ATRIP,NFRKB,-1.0462,RPE-1
ATRIP,NPM1,-1.5664,RPE-1
ATRIP,PARPBP,-1.1382,RPE-1
ATRIP,POLG2,-1.1746,RPE-1
ATRIP,POLR1B,-1.2808,RPE-1
ATRIP,POLR2B,-1.4499,RPE-1
ATRIP,POLR2F,-1.5962,RPE-1
ATRIP,POLR2L,-1.7048,RPE-1
ATRIP,PPIE,-1.2248,RPE-1
ATRIP,PPP4C,-1.2958,RPE-1
ATRIP,PRPF19,-1.4274,RPE-1
ATRIP,RAD18,-1.0592,RPE-1
ATRIP,RAD51,-1.362,RPE-1
ATRIP,RAD51AP1,-1.0304,RPE-1
ATRIP,RAD9A,-1.4692,RPE-1
ATRIP,RAD9B,-1.8566,RPE-1
ATRIP,RBX1,-1.8245,RPE-1
ATRIP,RECQL4,-1.9635,RPE-1
ATRIP,RFC2,-1.6377,RPE-1
ATRIP,RFC3,-1.0982,RPE-1
ATRIP,RFC4,-1.1205,RPE-1
ATRIP,RMI1,-1.7263,RPE-1
ATRIP,RNF113A,-1.863,RPE-1
ATRIP,RPAIN,-1.1577,RPE-1
ATRIP,RPS3,-1.2639,RPE-1
ATRIP,RRM2B,-1.4286,RPE-1
ATRIP,RUVBL2,-1.0229,RPE-1
ATRIP,SHFM1,-1.2593,RPE-1
ATRIP,SHPRH,-1.3663,RPE-1
ATRIP,SMARCAL1,-1.2952,RPE-1
ATRIP,SMC3,-1.1104,RPE-1
ATRIP,SSRP1,-1.1687,RPE-1
ATRIP,TAOK3,-1.0574,RPE-1
ATRIP,TDP2,-1.2816,RPE-1
ATRIP,TREX1,-1.2866,RPE-1
ATRIP,UBE2D3,-1.3822,RPE-1
ATRIP,UBR5,-1.1094,RPE-1
ATRIP,USP43,-1.1703,RPE-1
ATRIP,UVRAG,-1.3232,RPE-1
ATRIP,WDHD1,-1.0221,RPE-1
ATRIP,WDR70,-1.7713,RPE-1
ATRIP,XRCC5,-1.8623,RPE-1
ATRIP,XRCC6,-1.8582,RPE-1
ATRX,BARD1,-1.4829,RPE-1
ATRX,BRCA1,-1.8386,RPE-1
ATRX,BRCA2,-1.5379,RPE-1
ATRX,BRE,-1.5286,RPE-1
ATRX,CCNH,-1.8539,RPE-1
ATRX,CDC7,-1.0767,RPE-1
ATRX,CDK1,-1.0876,RPE-1
ATRX,CDK2,-1.5615,RPE-1
ATRX,CDK9,-1.6223,RPE-1
ATRX,CHRNA4,-1.3293,RPE-1
ATRX,DDB1,-1.7065,RPE-1
ATRX,DDX1,-1.4441,RPE-1
ATRX,DOT1L,-1.3975,RPE-1
ATRX,DTL,-1.2549,RPE-1
ATRX,EID3,-1.0317,RPE-1
ATRX,ERCC1,-1.5708,RPE-1
ATRX,ERCC2,-1.1193,RPE-1
ATRX,ERCC6,-1.0396,RPE-1
ATRX,ESCO2,-1.1589,RPE-1
ATRX,FANCI,-1.1984,RPE-1
ATRX,FOXM1,-1.0983,RPE-1
ATRX,GINS4,-1.0113,RPE-1
ATRX,GTF2H1,-1.8821,RPE-1
ATRX,GTF2H3,-1.4807,RPE-1
ATRX,GTF2H4,-1.8525,RPE-1
ATRX,GTF2H5,-1.3896,RPE-1
ATRX,HINFP,-1.112,RPE-1
ATRX,HUS1,-1.4806,RPE-1
ATRX,HUWE1,-1.0213,RPE-1
ATRX,INO80,-1.9311,RPE-1
ATRX,INO80B,-1.1009,RPE-1
ATRX,ISG15,-1.1062,RPE-1
ATRX,KIF22,-1.2934,RPE-1
ATRX,MCM3,-1.1307,RPE-1
ATRX,MCM5,-1.4553,RPE-1
ATRX,MEAF6,-1.6218,RPE-1
