Cancer	Feature	P	FDR	Significance	P_label	FDR_label
READ	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0003999600039996	0.00058817647647	***	P < 0.001	P < 0.001
READ	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_ESTROGEN_RESPONSE_LATE	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_HEDGEHOG_SIGNALING	0.0530591775325978	0.0602945199234066	ns	P = 0.0531	P = 0.0603
READ	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_HYPOXIA	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0048995100489951	0.00628142313973731	**	P = 0.0049	P = 0.00628
READ	HALLMARK_INFLAMMATORY_RESPONSE	0.0010998900109989	0.00152762501527625	**	P = 0.0011	P = 0.00153
READ	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_KRAS_SIGNALING_DN	0.92970702929707	0.92970702929707	ns	P = 0.93	P = 0.93
READ	HALLMARK_KRAS_SIGNALING_UP	0.0002999700029997	0.000468703129687031	***	P < 0.001	P < 0.001
READ	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_MYC_TARGETS_V2	0.0001000200040008	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_MYOGENESIS	0.3004699530047	0.319648886175212	ns	P = 0.3	P = 0.32
READ	HALLMARK_NOTCH_SIGNALING	0.00913838120104439	0.0114229765013055	*	P = 0.00914	P = 0.0114
READ	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_P53_PATHWAY	0.0003999600039996	0.00058817647647	***	P < 0.001	P < 0.001
READ	HALLMARK_PANCREAS_BETA_CELLS	0.822522522522523	0.839308696451554	ns	P = 0.823	P = 0.839
READ	HALLMARK_PEROXISOME	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0243097238895558	0.0282671208018091	*	P = 0.0243	P = 0.0283
READ	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_TGF_BETA_SIGNALING	0.0002000200020002	0.000322612906451936	***	P < 0.001	P < 0.001
READ	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0019019019019019	0.00257013770527284	**	P = 0.0019	P = 0.00257
READ	HALLMARK_XENOBIOTIC_METABOLISM	0.0205979402059794	0.0245213573880707	*	P = 0.0206	P = 0.0245
SARC	HALLMARK_ADIPOGENESIS	0.257274272572743	0.431440855914409	ns	P = 0.257	P = 0.431
SARC	HALLMARK_ALLOGRAFT_REJECTION			""	NA	NA
SARC	HALLMARK_ANDROGEN_RESPONSE	0.000999900009999	0.00292827860071136	**	P < 0.001	P = 0.00293
SARC	HALLMARK_ANGIOGENESIS	0.0428571428571429	0.0836734693877551	ns	P = 0.0429	P = 0.0837
SARC	HALLMARK_APICAL_JUNCTION	0.374862513748625	0.56923566902569	ns	P = 0.375	P = 0.569
SARC	HALLMARK_APICAL_SURFACE	0.681508223024469	0.821818739529506	ns	P = 0.682	P = 0.822
SARC	HALLMARK_APOPTOSIS	0.412958704129587	0.581901581840872	ns	P = 0.413	P = 0.582
SARC	HALLMARK_BILE_ACID_METABOLISM	0.304369563043696	0.479967387876597	ns	P = 0.304	P = 0.48
SARC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0795238571571472	0.148203551974683	ns	P = 0.0795	P = 0.148
SARC	HALLMARK_COAGULATION			""	NA	NA
SARC	HALLMARK_COMPLEMENT			""	NA	NA
SARC	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION			""	NA	NA
SARC	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.404759524047595	0.581901581840872	ns	P = 0.405	P = 0.582
SARC	HALLMARK_ESTROGEN_RESPONSE_LATE	0.651534846515348	0.809482688094827	ns	P = 0.652	P = 0.809
SARC	HALLMARK_FATTY_ACID_METABOLISM	0.0025997400259974	0.00666183381661834	**	P = 0.0026	P = 0.00666
SARC	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_GLYCOLYSIS	0.0185981401859814	0.0381261873812619	*	P = 0.0186	P = 0.0381
SARC	HALLMARK_HEDGEHOG_SIGNALING	0.198852194925493	0.354475651823706	ns	P = 0.199	P = 0.354
SARC	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_HYPOXIA	0.949405059494051	0.995200479952005	ns	P = 0.949	P = 0.995
SARC	HALLMARK_IL2_STAT5_SIGNALING	0.995200479952005	0.995200479952005	ns	P = 0.995	P = 0.995
SARC	HALLMARK_IL6_JAK_STAT3_SIGNALING			""	NA	NA
SARC	HALLMARK_INFLAMMATORY_RESPONSE			""	NA	NA
SARC	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.983101689831017	0.995200479952005	ns	P = 0.983	P = 0.995
SARC	HALLMARK_INTERFERON_GAMMA_RESPONSE			""	NA	NA
SARC	HALLMARK_KRAS_SIGNALING_DN	0.522747725227477	0.691376023687954	ns	P = 0.523	P = 0.691
SARC	HALLMARK_KRAS_SIGNALING_UP			""	NA	NA
SARC	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_MYC_TARGETS_V2	0.000100130169219986	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_MYOGENESIS	0.959404059594041	0.995200479952005	ns	P = 0.959	P = 0.995
SARC	HALLMARK_NOTCH_SIGNALING	0.425781645249418	0.581901581840872	ns	P = 0.426	P = 0.582
SARC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.263073692630737	0.431440855914409	ns	P = 0.263	P = 0.431
SARC	HALLMARK_P53_PATHWAY	0.728027197280272	0.852831859671176	ns	P = 0.728	P = 0.853
SARC	HALLMARK_PANCREAS_BETA_CELLS	0.922227797290517	0.995200479952005	ns	P = 0.922	P = 0.995
SARC	HALLMARK_PEROXISOME	0.0072992700729927	0.0166261151662612	*	P = 0.0073	P = 0.0166
SARC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0002999700029997	0.000946059240229823	***	P < 0.001	P < 0.001
SARC	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.604630186410102	0.774682426337944	ns	P = 0.605	P = 0.775
SARC	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_TGF_BETA_SIGNALING	0.00480817389562256	0.0115961841012073	*	P = 0.00481	P = 0.0116
SARC	HALLMARK_TNFA_SIGNALING_VIA_NFKB			""	NA	NA
SARC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000342111411501619	***	P < 0.001	P < 0.001
SARC	HALLMARK_UV_RESPONSE_UP	0.0123987601239876	0.0267552192149206	*	P = 0.0124	P = 0.0268
SARC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00170614211160177	0.00466345510504483	**	P = 0.00171	P = 0.00466
SARC	HALLMARK_XENOBIOTIC_METABOLISM	0.993700629937006	0.995200479952005	ns	P = 0.994	P = 0.995
SKCM	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_ALLOGRAFT_REJECTION	0.93040695930407	0.989794637557521	ns	P = 0.93	P = 0.99
SKCM	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_ANGIOGENESIS	0.55447723861931	0.667909399536237	ns	P = 0.554	P = 0.668
SKCM	HALLMARK_APICAL_JUNCTION	0.0467953204679532	0.077992200779922	ns	P = 0.0468	P = 0.078
SKCM	HALLMARK_APICAL_SURFACE	0.5783	0.672441860465116	ns	P = 0.578	P = 0.672
SKCM	HALLMARK_APOPTOSIS	0.0051994800519948	0.0108322501083225	*	P = 0.0052	P = 0.0108
SKCM	HALLMARK_BILE_ACID_METABOLISM	0.0102989701029897	0.0198057117365187	*	P = 0.0103	P = 0.0198
SKCM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0412958704129587	0.0711997765740667	ns	P = 0.0413	P = 0.0712
SKCM	HALLMARK_COAGULATION	0.996800319968003	0.997500249975003	ns	P = 0.997	P = 0.998
SKCM	HALLMARK_COMPLEMENT	0.223577642235776	0.302131948967265	ns	P = 0.224	P = 0.302
SKCM	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.802819718028197	0.872630128291519	ns	P = 0.803	P = 0.873
SKCM	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.184881511848815	0.256779877567799	ns	P = 0.185	P = 0.257
SKCM	HALLMARK_ESTROGEN_RESPONSE_LATE	0.616838316168383	0.693360894401103	ns	P = 0.617	P = 0.693
SKCM	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_HEDGEHOG_SIGNALING	0.107953976988494	0.163566631800749	ns	P = 0.108	P = 0.164
SKCM	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_HYPOXIA	0.012998700129987	0.0240716669073833	*	P = 0.013	P = 0.0241
SKCM	HALLMARK_IL2_STAT5_SIGNALING	0.106489351064894	0.163566631800749	ns	P = 0.106	P = 0.164
SKCM	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.367463253674633	0.471106735480298	ns	P = 0.367	P = 0.471
SKCM	HALLMARK_INFLAMMATORY_RESPONSE	0.986701329867013	0.997500249975003	ns	P = 0.987	P = 0.998
SKCM	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0091990800919908	0.0183981601839816	*	P = 0.0092	P = 0.0184
SKCM	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.307069293070693	0.40403854351407	ns	P = 0.307	P = 0.404
SKCM	HALLMARK_KRAS_SIGNALING_DN	0.997500249975003	0.997500249975003	ns	P = 0.998	P = 0.998
SKCM	HALLMARK_KRAS_SIGNALING_UP	0.161083891610839	0.230119845158341	ns	P = 0.161	P = 0.23
SKCM	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_MYC_TARGETS_V2	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_MYOGENESIS	0.507849215078492	0.634811518848115	ns	P = 0.508	P = 0.635
SKCM	HALLMARK_NOTCH_SIGNALING	0.0320384461353624	0.0572115109560044	ns	P = 0.032	P = 0.0572
SKCM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_P53_PATHWAY	0.0015998400159984	0.00363600003636	**	P = 0.0016	P = 0.00364
SKCM	HALLMARK_PANCREAS_BETA_CELLS	0.624024804960992	0.693360894401103	ns	P = 0.624	P = 0.693
SKCM	HALLMARK_PEROXISOME	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0555944405559444	0.0896684525095878	ns	P = 0.0556	P = 0.0897
SKCM	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_TGF_BETA_SIGNALING	0.0004999500049995	0.00119035715476071	**	P < 0.001	P = 0.00119
SKCM	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.561043895610439	0.667909399536237	ns	P = 0.561	P = 0.668
SKCM	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.00024997500249975	***	P < 0.001	P < 0.001
SKCM	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0045004500450045	0.00978358705435761	**	P = 0.0045	P = 0.00978
SKCM	HALLMARK_XENOBIOTIC_METABOLISM	0.136786321367863	0.20115635495274	ns	P = 0.137	P = 0.201
STAD	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_ALLOGRAFT_REJECTION	0.146785321467853	0.170680606357969	ns	P = 0.147	P = 0.171
STAD	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_ANGIOGENESIS	0.363654558190734	0.404060620211926	ns	P = 0.364	P = 0.404
STAD	HALLMARK_APICAL_JUNCTION	0.0024997500249975	0.00347187503471875	**	P = 0.0025	P = 0.00347
STAD	HALLMARK_APICAL_SURFACE	0.257251450290058	0.29233119351143	ns	P = 0.257	P = 0.292
STAD	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_BILE_ACID_METABOLISM	0.0043995600439956	0.00594535141080487	**	P = 0.0044	P = 0.00595
STAD	HALLMARK_CHOLESTEROL_HOMEOSTASIS	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_COAGULATION	0.715928407159284	0.761625965063068	ns	P = 0.716	P = 0.762
STAD	HALLMARK_COMPLEMENT	0.0001999800019998	0.000322548390322258	***	P < 0.001	P < 0.001
STAD	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.981101889811019	0.981101889811019	ns	P = 0.981	P = 0.981
STAD	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_ESTROGEN_RESPONSE_LATE	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_HEDGEHOG_SIGNALING	0.00870609426598619	0.0111616593153669	*	P = 0.00871	P = 0.0112
STAD	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_HYPOXIA	0.0010998900109989	0.00157127144428414	**	P = 0.0011	P = 0.00157
STAD	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0220977902209779	0.0269485246597292	*	P = 0.0221	P = 0.0269
STAD	HALLMARK_INFLAMMATORY_RESPONSE	0.0282971702829717	0.0336871074797282	*	P = 0.0283	P = 0.0337
STAD	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_KRAS_SIGNALING_DN	0.835216478352165	0.870017164950172	ns	P = 0.835	P = 0.87
STAD	HALLMARK_KRAS_SIGNALING_UP	0.018998100189981	0.0237476252374763	*	P = 0.019	P = 0.0237
STAD	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_MYC_TARGETS_V2	1e-04	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_MYOGENESIS	0.975602439756024	0.981101889811019	ns	P = 0.976	P = 0.981
STAD	HALLMARK_NOTCH_SIGNALING	0.00641218314798116	0.0084370830894489	**	P = 0.00641	P = 0.00844
STAD	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_PANCREAS_BETA_CELLS	0.684284284284284	0.743787265526396	ns	P = 0.684	P = 0.744
STAD	HALLMARK_PEROXISOME	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	5e-04	0.000757575757575758	***	P < 0.001	P < 0.001
STAD	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_TGF_BETA_SIGNALING	1e-04	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0002999700029997	0.000468703129687031	***	P < 0.001	P < 0.001
STAD	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
STAD	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000900540324194517	0.00132432400616841	**	P < 0.001	P = 0.00132
STAD	HALLMARK_XENOBIOTIC_METABOLISM	9.99900009999e-05	0.000166666666666667	***	P < 0.001	P < 0.001
TGCT	HALLMARK_ADIPOGENESIS	0.0008999100089991	0.00234976502349765	**	P < 0.001	P = 0.00235
TGCT	HALLMARK_ALLOGRAFT_REJECTION	0.999300069993001	1	ns	P = 0.999	P = 1
TGCT	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_ANGIOGENESIS	0.961643008154636	1	ns	P = 0.962	P = 1
TGCT	HALLMARK_APICAL_JUNCTION	0.0358964103589641	0.0702971369529714	ns	P = 0.0359	P = 0.0703
TGCT	HALLMARK_APICAL_SURFACE	0.560545308740978	0.849859016478258	ns	P = 0.561	P = 0.85
TGCT	HALLMARK_APOPTOSIS	0.741625837416258	0.995897553101833	ns	P = 0.742	P = 0.996
TGCT	HALLMARK_BILE_ACID_METABOLISM	0.0086991300869913	0.0204429557044296	*	P = 0.0087	P = 0.0204
TGCT	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.5181	0.839679310344828	ns	P = 0.518	P = 0.84
TGCT	HALLMARK_COAGULATION			""	NA	NA
TGCT	HALLMARK_COMPLEMENT	0.917408259174083	1	ns	P = 0.917	P = 1
TGCT	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION			""	NA	NA
TGCT	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.37006299370063	0.644183729775171	ns	P = 0.37	P = 0.644
TGCT	HALLMARK_ESTROGEN_RESPONSE_LATE	0.83981601839816	1	ns	P = 0.84	P = 1
TGCT	HALLMARK_FATTY_ACID_METABOLISM	0.011998800119988	0.0268544574114017	*	P = 0.012	P = 0.0269
TGCT	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_GLYCOLYSIS	0.0355964403559644	0.0702971369529714	ns	P = 0.0356	P = 0.0703
TGCT	HALLMARK_HEDGEHOG_SIGNALING	0.115977046209604	0.218036846874056	ns	P = 0.116	P = 0.218
TGCT	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_HYPOXIA	0.998800119988001	1	ns	P = 0.999	P = 1
TGCT	HALLMARK_IL2_STAT5_SIGNALING	0.708429157084292	0.979299128910638	ns	P = 0.708	P = 0.979
TGCT	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.994800519948005	1	ns	P = 0.995	P = 1
TGCT	HALLMARK_INFLAMMATORY_RESPONSE	1	1	ns	P = 1	P = 1
TGCT	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.983301669833017	1	ns	P = 0.983	P = 1
TGCT	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.995400459954005	1	ns	P = 0.995	P = 1
TGCT	HALLMARK_KRAS_SIGNALING_DN	0.587241275872413	0.862510623937606	ns	P = 0.587	P = 0.863
TGCT	HALLMARK_KRAS_SIGNALING_UP	0.869113088691131	1	ns	P = 0.869	P = 1
TGCT	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_MYC_TARGETS_V2	0.000100070049034324	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_MYOGENESIS	1	1	ns	P = 1	P = 1
TGCT	HALLMARK_NOTCH_SIGNALING	0.53855482566953	0.84373589354893	ns	P = 0.539	P = 0.844
TGCT	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0062993700629937	0.0155826522610897	*	P = 0.0063	P = 0.0156
TGCT	HALLMARK_P53_PATHWAY	0.442255774422558	0.742357907066436	ns	P = 0.442	P = 0.742
TGCT	HALLMARK_PANCREAS_BETA_CELLS	0.971474487746083	1	ns	P = 0.971	P = 1
TGCT	HALLMARK_PEROXISOME	0.0008999100089991	0.00234976502349765	**	P < 0.001	P = 0.00235
TGCT	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.136573146292585	0.246882225990442	ns	P = 0.137	P = 0.247
TGCT	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_TGF_BETA_SIGNALING	0.000200120072043226	0.000627042892402108	***	P < 0.001	P < 0.001
TGCT	HALLMARK_TNFA_SIGNALING_VIA_NFKB			""	NA	NA
TGCT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000335949450329516	***	P < 0.001	P < 0.001
TGCT	HALLMARK_UV_RESPONSE_UP	0.0188981101889811	0.0403732354037324	*	P = 0.0189	P = 0.0404
TGCT	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000300932891965092	0.000883990370147457	***	P < 0.001	P < 0.001
