Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,Direction,Feature_Label,Feature_Main_Label,OrderEffect
THCA,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,-0.356781063104535,-0.356781063104535,0.50373431787272,0.727616236927262,0,0,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
THCA,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,1.36828984664275,1.24279031099573,0.528351652533619,0.736900833998269,-0.125499535647023,-0.125499535647023,"",Higher in Low,"Mast Cells
(xCell)",Mast Cells,0
THCA,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.604011184201709,0.00894328569025601,0.567466643993925,0.747495046979856,0.612954469891965,0.612954469891965,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
THCA,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.366412768651718,-0.385273359906838,0.574996189984505,0.747495046979856,-0.0188605912551202,-0.0188605912551202,"",Higher in Low,"Adc
(xCell)",Adc,0
THCA,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,-0.40667570004267,-0.381448311770747,0.73263346925417,0.905430798215688,0.0252273882719234,0.0252273882719234,"",Higher in High,"Macrophages M1
(quanTIseq)",Macrophages M1,0
THCA,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,0.134744933336001,0.453437656470065,0.791039260018432,0.909216638658508,0.318692723134064,0.318692723134064,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
THCA,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,-0.638248163276887,-0.518070748425151,0.836197317265363,0.909216638658508,0.120177414851736,0.120177414851736,"",Higher in High,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
THCA,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.55354891445248,-0.209113105836599,0.842804573616487,0.909216638658508,0.344435808615881,0.344435808615881,"",Higher in High,"Dc
(xCell)",Dc,0
THCA,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.331899904206716,0.848465642003408,0.909216638658508,0,0,"",Higher in High,"Idc
(xCell)",Idc,0
THCA,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.530827838035267,-0.41199742152862,0.851515734303993,0.909216638658508,0.118830416506647,0.118830416506647,"",Higher in High,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
THCA,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.378261909059196,1.61639659331475,0.856761832582056,0.909216638658508,1.99465850237394,1.99465850237394,"",Higher in High,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
THCA,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.165309446245751,-0.165910623999306,0.939945117376677,0.977542922071744,-0.000601177753555005,-0.000601177753555005,"",Higher in Low,"T cells
(MCP-counter)",T cells,0
THCA,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.569295081271373,-0.553102662101339,0.980774212910402,0.980774212910402,0.0161924191700343,0.0161924191700343,"",Higher in High,"CAFs
(EPIC)",CAFs,0
THYM,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,0.949837182988875,-1.50684793078184,3.9264672317663e-07,1.26518005839788e-05,-2.45668511377072,-2.45668511377072,****,Higher in Low,"Basophils
(xCell)",Basophils,-2.45668511377072
THYM,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,1.49995937571281,7.82702891268265,4.86607714768414e-07,1.26518005839788e-05,6.32706953696984,2.5,****,Higher in High,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,2.5
THYM,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,1.98283888457884,7.23796535246916,5.6283563831371e-06,9.75581773077097e-05,5.25512646789032,2.5,****,Higher in High,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,2.5
THYM,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,2.0996534495447,7.65274970109998,1.61524346065215e-05,0.00020998164988478,5.55309625155528,2.5,***,Higher in High,"t Cells CD8
(quanTIseq)",t Cells CD8,2.5
THYM,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.863083350353729,-0.0961288469816787,7.94541830458793e-05,0.000826323503677145,-0.959212197335408,-0.959212197335408,***,Higher in Low,"Macrophages M2
(quanTIseq)",Macrophages M2,-0.959212197335408
THYM,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,1.11564317285213,3.61519534718265,0.000121333977943912,0.00105156114218057,2.49955217433053,2.49955217433053,**,Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,2.49955217433053
THYM,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,2.10498496237114,7.10732035854244,0.000375640760886056,0.00244166494575936,5.00233539617129,2.5,**,Higher in High,"CD8 T cells
(EPIC)",CD8 T cells,2.5
THYM,Macrophages_EPIC,Macrophages,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,0.053386775767012,-0.312846893498223,0.000455887628592978,0.00263401740964832,-0.366233669265235,-0.366233669265235,**,Higher in Low,"Macrophages
(EPIC)",Macrophages,-0.366233669265235
THYM,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.658350987374597,1.5204712861203,0.00181573509370621,0.00944182248727227,2.1788222734949,2.1788222734949,**,Higher in High,"CD4+ Tem
(xCell)",CD4+ Tem,2.1788222734949
THYM,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.242089083085756,-0.300612396458409,0.00407245360867013,0.0192515988773497,-0.0585233133726531,-0.0585233133726531,*,Higher in Low,"B cells
(quanTIseq)",B cells,-0.0585233133726531
THYM,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,-0.303750273886403,-0.502703514208603,0.00529592213738553,0.0229489959286706,-0.1989532403222,-0.1989532403222,*,Higher in Low,"Endothelial
(EPIC)",Endothelial,-0.1989532403222
THYM,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,3.83364913208443,-0.539679571494823,0.0095133616343893,0.035335343213446,-4.37332870357925,-2.5,*,Higher in Low,"Eosinophils
(xCell)",Eosinophils,-2.5
THYM,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.768018982411057,-0.575345008936186,0.0207669707049876,0.0719921651106236,0.192673973474871,0.192673973474871,"",Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0
THYM,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,0.218675318622947,-0.73369982929481,0.0268289679934656,0.0868398328749153,-0.952375147917756,-0.952375147917756,"",Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,0
THYM,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.25453195271585,0.122434357058901,0.0298097905037035,0.0868398328749153,1.37696630977475,1.37696630977475,"",Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,0
THYM,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,4.14131803164506,0.436618452878855,0.0300599421490092,0.0868398328749153,-3.70469957876621,-2.5,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
THYM,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,2.14767474539722,-0.530827838035267,0.0320869890810698,0.087817022748191,-2.67850258343249,-2.5,"",Higher in Low,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
THYM,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-1.07820047404648,-1.07820047404648,0.0345158013365363,0.0897410834749944,0,0,"",Higher in High,"NK Cells
(quanTIseq)",NK Cells,0
THYM,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,2.49058223899693,7.08740257570108,0.0449709508204856,0.111356640126917,4.59682033670415,2.5,"",Higher in High,"T cells
(MCP-counter)",T cells,0
THYM,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,2.01033458921934,-0.551361530898907,0.0517506573875207,0.122319735643231,-2.56169612011825,-2.5,"",Higher in Low,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
THYM,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,-0.389472940188298,-0.448240248925243,0.0954846904747205,0.213242100679196,-0.0587673087369459,-0.0587673087369459,"",Higher in Low,"CD8+ Tem
(xCell)",CD8+ Tem,0
THYM,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.098419431082706,0.213242100679196,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
THYM,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.573831542220631,-0.195535848960816,0.110613401901677,0.229546863827583,0.378295693259815,0.378295693259815,"",Higher in High,"Mast Cells
(xCell)",Mast Cells,0
THYM,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,0.0327613958108737,-0.330550686269351,0.153244993231589,0.274784125794573,-0.363312082080224,-0.363312082080224,"",Higher in Low,"Dendritic Cells
(quanTIseq)",Dendritic Cells,0
THYM,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,-0.330679360138407,-0.330679360138411,0.186206470271119,0.30547501484395,-3.99680288865056e-15,-3.99680288865056e-15,"",Higher in Low,"NKt
(xCell)",NKt,0
THYM,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,-0.985961133087237,-0.985961133087237,0.187984624519354,0.30547501484395,0,0,"",Higher in High,"Macrophages M1
(quanTIseq)",Macrophages M1,0
THYM,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.745624579398576,-0.0662830616357712,0.265240077032181,0.407013622257355,0.679341517762805,0.679341517762805,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
THYM,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,0.537753668663573,-0.403302981221291,0.266124291475963,0.407013622257355,-0.941056649884864,-0.941056649884864,"",Higher in Low,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
THYM,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,1.4392624658859,0.731973852944864,0.368206476450545,0.515924919320608,-0.70728861294104,-0.70728861294104,"",Higher in Low,"Dc
(xCell)",Dc,0
THYM,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.212258447869173,-0.326193965317342,0.377022056426598,0.515924919320608,-0.113935517448169,-0.113935517448169,"",Higher in Low,"Fibroblasts
(MCP-counter)",Fibroblasts,0
THYM,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,-0.645235328509326,-0.663207855881914,0.409674724535676,0.546232966047568,-0.0179725273725885,-0.0179725273725885,"",Higher in Low,"Cdc
(xCell)",Cdc,0
THYM,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,-0.356781063104535,-0.356781063104535,0.490459973638849,0.622046795834638,0,0,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
THYM,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,1.85568761615047,0.519269529081717,0.691906854260242,0.800020790370138,-1.33641808706875,-1.33641808706875,"",Higher in Low,"Idc
(xCell)",Idc,0
THYM,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.392356321249728,-0.127773632221238,0.725784334565308,0.820451856465131,0.264582689028489,0.264582689028489,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
THYM,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.429004191587516,-0.339682810518592,0.831695693642508,0.89582766179099,0.0893213810689235,0.0893213810689235,"",Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0
THYM,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.851023144776681,0.89582766179099,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
THYM,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,-0.257626216369169,0.344162146180587,0.861372751722106,0.89582766179099,0.601788362549756,0.601788362549756,"",Higher in High,"Pdc
(xCell)",Pdc,0
THYM,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.630266313273692,-0.638996701296435,0.883958907771456,0.901291435374818,-0.00873038802274351,-0.00873038802274351,"",Higher in Low,"CAFs
(EPIC)",CAFs,0
UCEC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.271911697701948,-0.0330265099069628,7.07785595579763e-16,3.68048509701477e-14,0.238885187794985,0.238885187794985,****,Higher in High,"NK Cells
(quanTIseq)",NK Cells,0.238885187794985
UCEC,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,1.24731218860947,-0.651267454470103,1.93101367922063e-12,5.02063556597365e-11,-1.89857964307957,-1.89857964307957,****,Higher in Low,"Basophils
(xCell)",Basophils,-1.89857964307957
UCEC,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,0.170892100460671,0.579109290205694,2.23941136994097e-10,2.91123478092326e-09,0.408217189745024,0.408217189745024,****,Higher in High,"Dendritic Cells
(quanTIseq)",Dendritic Cells,0.408217189745024
UCEC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.889067868862409,-0.623857145200542,3.73508435745203e-08,3.88448773175011e-07,0.265210723661868,0.265210723661868,****,Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0.265210723661868
UCEC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.61584493291586,0.13577623847072,1.72842649492892e-07,1.4979696289384e-06,-1.48006869444514,-1.48006869444514,****,Higher in Low,"CD4+ Tem
(xCell)",CD4+ Tem,-1.48006869444514
UCEC,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,0.691426994681336,-0.379644071448831,3.48411927599747e-06,2.58820289074098e-05,-1.07107106613017,-1.07107106613017,****,Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,-1.07107106613017
UCEC,Macrophages_EPIC,Macrophages,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,-0.361674479081302,-0.601545079011365,0.000118559656154676,0.000770637765005397,-0.239870599930062,-0.239870599930062,***,Higher in Low,"Macrophages
(EPIC)",Macrophages,-0.239870599930062
UCEC,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,-0.330679360138405,-0.330679360138412,0.000274767611039105,0.00147929305190286,-6.7168492989822e-15,-6.7168492989822e-15,**,Higher in Low,"NKt
(xCell)",NKt,-6.7168492989822e-15
UCEC,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.458827254869781,-0.368765366458241,0.000296035288504462,0.00147929305190286,0.0900618884115399,0.0900618884115399,**,Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0.0900618884115399
UCEC,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,-0.0422866649123999,-0.226446566303066,0.000316682343841101,0.00147929305190286,-0.184159901390666,-0.184159901390666,**,Higher in Low,"Endothelial
(EPIC)",Endothelial,-0.184159901390666
UCEC,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,0.464768475627331,-0.517551299318417,0.000341375319669891,0.00147929305190286,-0.982319774945748,-0.982319774945748,**,Higher in Low,"CD8+ Tem
(xCell)",CD8+ Tem,-0.982319774945748
UCEC,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,-0.219016348046408,-0.00117813835463798,0.00142991890328918,0.00571967561315671,0.21783820969177,0.21783820969177,**,Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,0.21783820969177
UCEC,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.218648902039719,-0.198059867061251,0.00155783458170852,0.00578624273206023,0.0205890349784678,0.0205890349784678,**,Higher in High,"B cells
(quanTIseq)",B cells,0.0205890349784678
UCEC,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.38623094931829,-0.319301419878767,0.00601709282019522,0.0208592551100101,0.0669295294395231,0.0669295294395231,*,Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0.0669295294395231
UCEC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.439766043936454,-0.331131680615577,0.00946036404033638,0.0303598220160601,0.108634363320877,0.108634363320877,*,Higher in High,"Macrophages M2
(quanTIseq)",Macrophages M2,0.108634363320877
UCEC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.883633555313945,0.273662374980378,0.00992532642832734,0.0303598220160601,-0.609971180333567,-0.609971180333567,*,Higher in Low,"CD4+ Tcm
(xCell)",CD4+ Tcm,-0.609971180333567
UCEC,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.0724601560943961,0.18839640584543,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
UCEC,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,0.690142912490941,0.108022751696308,0.0957514189456714,0.226321535689769,-0.582120160794634,-0.582120160794634,"",Higher in Low,"Eosinophils
(xCell)",Eosinophils,0
UCEC,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.142007974638782,-0.141956506724556,0.10343623578082,0.233855837417505,5.14679142252783e-05,5.14679142252783e-05,"",Higher in High,"t Cells CD8
(quanTIseq)",t Cells CD8,0
UCEC,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,-0.226525112963309,-0.239477081018544,0.228815022673791,0.457630045347581,-0.0129519680552347,-0.0129519680552347,"",Higher in Low,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0
UCEC,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,-0.356781063104535,-0.356781063104535,0.258949312039446,0.471030958058569,0,0,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
UCEC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,-0.638248163276887,-0.638248163276887,0.26369167180905,0.471030958058569,0,0,"",Higher in High,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
UCEC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.741024896565241,0.495519635543991,0.266194333687999,0.471030958058569,1.23654453210923,1.23654453210923,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
UCEC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.271748629649174,0.471030958058569,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
UCEC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.333877399785008,0.526109842085467,0,0,"",Higher in High,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
UCEC,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.576046311049296,-0.559035292688684,0.449794038211356,0.649702499638626,0.0170110183606111,0.0170110183606111,"",Higher in High,"Mast Cells
(xCell)",Mast Cells,0
UCEC,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,-0.0489469083219671,-0.0299646591722147,0.492224795202684,0.67357077238262,0.0189822491497523,0.0189822491497523,"",Higher in High,"CD8 T cells
(EPIC)",CD8 T cells,0
UCEC,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.524800050095336,-0.473221390590369,0.51010034688664,0.677991716817295,0.0515786595049675,0.0515786595049675,"",Higher in High,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
UCEC,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.188576692506232,-0.598533253513391,0.521532089859458,0.677991716817295,-0.40995656100716,-0.40995656100716,"",Higher in Low,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
UCEC,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.236267275055352,-0.231862371639536,0.66577704315525,0.844400152294463,0.0044049034158164,0.0044049034158164,"",Higher in High,"T cells
(MCP-counter)",T cells,0
UCEC,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.30482408296679,-0.323345768047543,0.718472927772412,0.889537910575367,-0.0185216850807531,-0.0185216850807531,"",Higher in Low,"CAFs
(EPIC)",CAFs,0
