Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,MethodDisplay
UVM,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,-0.638759062585804,0.50060471013452,0.667472946846027,0,0,"","Eosinophils
(xCell)"
ACC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.209739370877164,-0.357767983636506,0.478293161285748,0.701189483949187,-0.56750735451367,-0.56750735451367,"","Fibroblasts
(xCell)"
BLCA,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.434918237185683,0.848581099245614,0.660107229086233,0.837209168597173,0.413662862059931,0.413662862059931,"","Fibroblasts
(xCell)"
BRCA,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,-0.278905344220404,0.000145995473375961,0.000690160419595452,0.833995871738986,0.833995871738986,***,"Fibroblasts
(xCell)"
CESC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.0185791567006071,-0.678088936714007,0.576123180459905,0.773346150463994,-0.696668093414614,-0.696668093414614,"","Fibroblasts
(xCell)"
CHOL,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,1.00434043514411,-1.11290121595939,0.339512761287363,0.711713153829442,-2.1172416511035,-2.1172416511035,"","Fibroblasts
(xCell)"
COAD,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.965249161179289,-1.04136046766219,0.803407609728991,0.905492773339676,-0.0761113064828968,-0.0761113064828968,"","Fibroblasts
(xCell)"
DLBC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,1.51812846976443,0.04038009565156,0.209976497388112,2.63102968572382,2.5,"","Fibroblasts
(xCell)"
ESCA,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.775767015899381,-1.07093243617437,0.221160783479107,0.522743670041526,-0.29516542027499,-0.29516542027499,"","Fibroblasts
(xCell)"
GBM,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.09911167166861,0.258803903899987,0.102238551285916,0.212656186674705,1.3579155755686,1.3579155755686,"","Fibroblasts
(xCell)"
HNSC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.285424213440482,-0.335375317959145,0.471006102736871,0.721241291580576,-0.620799531399627,-0.620799531399627,"","Fibroblasts
(xCell)"
KICH,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.921068662404261,1.16549392600172,0.0473281070271633,0.144768327377205,2.08656258840598,2.08656258840598,"","Fibroblasts
(xCell)"
KIRC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,-0.9572303378655,0.0549827720158578,0.109965544031716,0.15567087809389,0.15567087809389,"","Fibroblasts
(xCell)"
KIRP,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.462772810373414,0.502320381029025,0.193579383532049,0.324713804634406,0.965093191402439,0.965093191402439,"","Fibroblasts
(xCell)"
LAML,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.0484367015395359,0.803060655362771,0.66291893889823,0.90879324381082,0.851497356902307,0.851497356902307,"","Fibroblasts
(xCell)"
LGG,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.65176971639936,0.661054017834737,0.176775136082046,0.316976106078152,1.3128237342341,1.3128237342341,"","Fibroblasts
(xCell)"
LIHC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.223745287692147,1.01460585706365,0.723213575030215,0.913940988484088,0.790860569371502,0.790860569371502,"","Fibroblasts
(xCell)"
LUAD,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.751063256532119,0.297261440441073,0.101964816964691,0.265108524108196,1.04832469697319,1.04832469697319,"","Fibroblasts
(xCell)"
LUSC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.715582136519394,-0.0480414244898453,0.11287462874742,0.209624310530923,0.667540712029549,0.667540712029549,"","Fibroblasts
(xCell)"
MESO,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.993279182876427,2.39080303426888,0.232568847321998,0.66521156860791,1.39752385139245,1.39752385139245,"","Fibroblasts
(xCell)"
OV,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.529836346601356,0.388004096866817,0.143860498104321,0.340033904610214,0.917840443468173,0.917840443468173,"","Fibroblasts
(xCell)"
PAAD,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.427599637634927,0.44785308463217,0.361982409912971,0.584882582259172,0.0202534469972432,0.0202534469972432,"","Fibroblasts
(xCell)"
PCPG,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,2.00515708217913,1.65112326682973e-07,2.14646024687865e-06,3.11805829813852,2.5,****,"Fibroblasts
(xCell)"
PRAD,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.980767805648156,-0.516195599012417,0.336419075229894,0.437344797798862,0.464572206635739,0.464572206635739,"","Fibroblasts
(xCell)"
READ,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,-1.11290121595939,0.64982710006646,0.812224801002618,0,0,"","Fibroblasts
(xCell)"
SARC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,-0.0264910805349255,0.031114994682838,0.0792402627496157,1.08641013542446,1.08641013542446,"","Fibroblasts
(xCell)"
SKCM,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.0167196351140882,1.14190871383874,0.0807586243465086,0.182584715913845,1.12518907872465,1.12518907872465,"","Fibroblasts
(xCell)"
STAD,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.11290121595939,-1.11290121595939,0.566477063840802,0.808114002904699,0,0,"","Fibroblasts
(xCell)"
TGCT,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-0.936347306676326,0.652159668106014,0.324679255213731,0.577529323323617,1.58850697478234,1.58850697478234,"","Fibroblasts
(xCell)"
THCA,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.229941026554831,0.62419702101363,0.466780243854117,0.71733431364459,0.394255994458799,0.394255994458799,"","Fibroblasts
(xCell)"
THYM,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,-1.03590165373714,0.382677954156843,0.114773431913792,0.229546863827583,1.41857960789398,1.41857960789398,"","Fibroblasts
(xCell)"
UCEC,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.237810936336731,-0.127311213194303,0.837120888702571,0.917896947725854,-0.365122149531034,-0.365122149531034,"","Fibroblasts
(xCell)"
UCS,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,0.29674707667157,2.44853126612611,0.417390965189493,0.809930793991576,2.15178418945454,2.15178418945454,"","Fibroblasts
(xCell)"
UVM,Fibroblasts_xCell,Fibroblasts,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,1.32339347672755,3.18754720144821,0.168899125286934,0.302853603962779,1.86415372472066,1.86415372472066,"","Fibroblasts
(xCell)"
ACC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.279816809585046,0.7448666516582,0.485438873503284,0.701189483949187,1.02468346124325,1.02468346124325,"","Idc
(xCell)"
BLCA,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.331899904206716,0.149817971845132,0.354115206179402,0,0,"","Idc
(xCell)"
BRCA,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.229341697807607,0.720300660393837,0.871061263732082,0.102558206399109,0.102558206399109,"","Idc
(xCell)"
CESC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.283932673500037,-0.295764184674711,0.541737658009348,0.773346150463994,-0.0118315111746737,-0.0118315111746737,"","Idc
(xCell)"
CHOL,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,4.04439228223369,-0.331899904206716,0.0211641518531917,0.366845298788657,-4.3762921864404,-2.5,"","Idc
(xCell)"
COAD,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.164408415278037,-0.140492375357051,0.523227565191075,0.769907250777654,0.023916039920986,0.023916039920986,"","Idc
(xCell)"
DLBC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.287834527990196,-0.128691105704743,0.784708813123079,0.90677462849778,0.159143422285453,0.159143422285453,"","Idc
(xCell)"
ESCA,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.331899904206716,0.873830601294604,0.892330388074999,0,0,"","Idc
(xCell)"
GBM,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,0.425811356683199,-0.331899904206716,0.076033417816433,0.17814583083193,-0.757711260889915,-0.757711260889915,"","Idc
(xCell)"
HNSC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.309393577699519,-0.331899904206716,0.511555152092211,0.721241291580576,-0.0225063265071972,-0.0225063265071972,"","Idc
(xCell)"
KICH,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,0.182980652123585,0.0456727880933292,0.144768327377205,0.5148805563303,0.5148805563303,"","Idc
(xCell)"
KIRC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.0445923175831461,0.421200718661168,0.56622721873614,0.28730758662357,0.28730758662357,"","Idc
(xCell)"
KIRP,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.331899904206716,0.36440562481506,0.498660328694293,0,0,"","Idc
(xCell)"
LAML,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.286753095771637,0.558107778152759,0.459481228649014,0.866748502080571,0.844860873924396,0.844860873924396,"","Idc
(xCell)"
LGG,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.304194825307631,-0.325395099562711,0.489490999408558,0.606036475458215,-0.0212002742550803,-0.0212002742550803,"","Idc
(xCell)"
LIHC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.300634905136207,0.777923697447297,0.913940988484088,0.0312649990705086,0.0312649990705086,"","Idc
(xCell)"
LUAD,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.331899904206716,0.373545235109721,0.613031258034831,0,0,"","Idc
(xCell)"
LUSC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.250867226849517,0.439263322219058,0.617343047443,0.0810326773571992,0.0810326773571992,"","Idc
(xCell)"
MESO,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.163402497610716,0.935359959230917,0.967844313169419,0.168497406595999,0.168497406595999,"","Idc
(xCell)"
