Cancer,DrugKey,Spearman_N,Spearman_Rho,Spearman_P,Spearman_FDR,DrugName,DrugID,PutativeTarget,PathwayName,N_CellLines_GDSC2,Median_LN_IC50,IsPriorityDrug
THCA,Drug_1022__AZD7762,504,0.280446505315115,1.46052846569821e-10,2.04473985197749e-10,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
THCA,Drug_1032__AFATINIB,504,0.574422582843345,1.38509300727866e-45,1.93913021019012e-44,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
THCA,Drug_1046__WEE1_INHIBITOR,504,0.398566920026283,1.22724959139321e-20,2.45449918278643e-20,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
THCA,Drug_1053__MK_2206,504,0.350122836765358,5.56586154280443e-16,8.65800684436245e-16,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
THCA,Drug_1057__DACTOLISIB,504,0.456001379746041,3.00496048376009e-27,8.85672563634554e-27,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
THCA,Drug_1058__PICTILISIB,504,0.497294872912455,7.65521188335313e-33,3.06208475334125e-32,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
THCA,Drug_1059__AZD8055,504,0.514709105105342,1.93476056868392e-35,8.3343532189461e-35,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
THCA,Drug_1060__PD0325901,504,0.0880022083435268,0.0483168035592092,0.0520334807560714,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
THCA,Drug_1062__SELUMETINIB,504,0.423747097799811,2.21795864913081e-23,5.1752368479719e-23,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
THCA,Drug_1080__PACLITAXEL,504,0.565522564752925,6.11468662678297e-44,6.84844902199693e-43,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
THCA,Drug_1084__RAPAMYCIN,504,0.425383202904215,1.44401988125824e-23,3.51587449349833e-23,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
THCA,Drug_1089__OXALIPLATIN,504,0.438024376138267,4.83873648472065e-25,1.23167837792889e-24,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
THCA,Drug_1129__PF_4708671,504,0.540602307887705,1.36819903036469e-39,9.57739321255282e-39,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
THCA,Drug_1168__ERLOTINIB,504,0.225214858890036,3.23369614618909e-07,4.11561327696794e-07,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
THCA,Drug_1175__RUCAPARIB,504,0.373937422143237,3.58247739391953e-18,6.47157206643529e-18,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
THCA,Drug_1177__NIRAPARIB,504,0.0976764589267788,0.0283339338065802,0.0311117704542841,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
THCA,Drug_1179__MK_1775,504,0.212838761865394,1.42333452260175e-06,1.73275507099344e-06,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
THCA,Drug_1190__GEMCITABINE,504,0.382856842912351,4.8462247571776e-19,9.04628621339819e-19,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
THCA,Drug_1259__TALAZOPARIB,504,-0.0260748568466617,0.559203561578536,0.579914804599964,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
THCA,Drug_1372__TRAMETINIB,504,0.104993518380523,0.0183852846180566,0.0205915187722234,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
THCA,Drug_1441__AZD2014,504,0.359885758527571,7.40176448356676e-17,1.25605700327193e-16,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
THCA,Drug_1553__UPROSERTIB,504,0.397826712520727,1.46585123110499e-20,2.83060927385792e-20,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
THCA,Drug_1560__ALPELISIB,504,0.440107398981875,2.7270885075413e-25,7.63584782111563e-25,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
THCA,Drug_1561__TASELISIB,504,0.405426938604113,2.31511492709848e-21,4.98640138144288e-21,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
THCA,Drug_1594__OSI_027,504,0.560190015025359,5.60092330306747e-43,5.2275284161963e-42,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
THCA,Drug_1613__VE_822,504,0.681449351978651,4.58546173830226e-70,1.28392928672463e-68,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
THCA,Drug_1615__CZC24832,504,0.47178906757475,2.68260773359572e-29,8.34589072674223e-29,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
THCA,Drug_1736__SELUMETINIB,504,0.0782113542226134,0.0794016178600438,0.0838960490596689,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
THCA,Drug_1778__GSK2110183B,504,0.326493842227165,5.53733891968886e-14,8.16028893427832e-14,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
THCA,Drug_1806__OXALIPLATIN,504,0.530295829923805,6.7800175046468e-38,3.79680980260221e-37,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
THCA,Drug_1819__DOCETAXEL,504,0.439532723508079,3.19577238259291e-25,8.52205968691442e-25,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
THCA,Drug_1873__BUPARLISIB,504,0.357015661804749,1.34918646971797e-16,2.15869835154876e-16,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
THCA,Drug_1912__AFURESERTIB,504,0.404741939686726,2.73943642147416e-21,5.68179405935381e-21,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
THCA,Drug_1916__AZD5363,504,0.325365018751236,6.83122506755989e-14,9.80893855854753e-14,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
THCA,Drug_1917__AZD6738,504,0.370508022117179,7.60562217448268e-18,1.33098388053447e-17,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
THCA,Drug_1918__AZD8186,504,0.00947150665080708,0.832019982583241,0.832019982583241,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
THCA,Drug_1919__OSIMERTINIB,504,0.5365196843456,6.52536636346378e-39,4.06022795948858e-38,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
THCA,Drug_1924__IPATASERTIB,504,0.170641028885621,0.000118291643572193,0.000138006917500892,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
THCA,Drug_1926__GNE_317,504,0.268500266669666,9.02930723768515e-10,1.23327123246431e-09,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
THCA,Drug_2045__AMG_319,504,0.331761622626335,2.05433987636239e-14,3.10927116422416e-14,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
THCA,Drug_2046__MK_8776,504,0.474640042817119,1.11425255034722e-29,3.67047898937907e-29,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
THCA,Drug_2106__UPROSERTIB,504,0.19405396944125,1.14683034354556e-05,1.36643615401173e-05,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
THCA,Drug_2107__LJI308,504,0.413133270157462,3.39286162493074e-22,7.60001003984487e-22,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
THCA,Drug_2111__VE821,504,0.486256435924763,2.84867359294625e-31,1.06350480803327e-30,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
THCA,Drug_2169__AZD6482,504,0.711380467782649,6.45918330103578e-79,3.61714264858004e-77,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
THCA,Drug_2170__AT13148,504,0.129608112756746,0.00355946765058467,0.00406796302923962,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
THCA,Drug_2360__THR_101,504,0.519030653420355,4.15470773690497e-36,2.11512393878798e-35,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
THCA,Drug_2361__THR_102,504,0.263574423332705,1.86534041369192e-09,2.48712055158923e-09,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
THCA,Drug_2362__THR_103,504,0.485310859969837,3.85967850699608e-31,1.35088747744863e-30,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
THYM,Drug_1005__CISPLATIN,120,-0.238072088339468,0.00883398639311474,0.044973021637675,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
THYM,Drug_1007__DOCETAXEL,120,-0.0348426974095423,0.705577438391297,0.77475169705711,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
THYM,Drug_1010__GEFITINIB,120,-0.0253420376415029,0.78351097513403,0.84378105014434,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
THYM,Drug_1014__REFAMETINIB,120,0.150336828946455,0.101223942634965,0.195466923708897,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
THYM,Drug_1016__TEMSIROLIMUS,120,0.0824432252239739,0.370684167242343,0.51895783413928,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
THYM,Drug_1017__OLAPARIB,120,-0.308292242516841,0.000613310414636371,0.0106302661940922,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
THYM,Drug_1018__VELIPARIB,120,-0.16965067018543,0.0639641301214904,0.132666343955684,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
THYM,Drug_1022__AZD7762,120,-0.220987568581151,0.0152862030914505,0.0658482594708638,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
THYM,Drug_1032__AFATINIB,120,0.0645114244044725,0.483914771894353,0.589113635349648,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
THYM,Drug_1046__WEE1_INHIBITOR,120,-0.238961038961039,0.00857667371423273,0.044973021637675,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
THYM,Drug_1053__MK_2206,120,-0.186936592818946,0.0409128126349411,0.114555875377835,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
THYM,Drug_1057__DACTOLISIB,120,-0.132488367247726,0.149157544543434,0.269445886917171,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
THYM,Drug_1058__PICTILISIB,120,0.0551635530245156,0.54956149252811,0.654796671948386,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
THYM,Drug_1059__AZD8055,120,0.408653378706855,3.59213498267498e-06,0.000201159559029799,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
THYM,Drug_1060__PD0325901,120,-0.100597263698868,0.274293143260124,0.404221474278077,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
THYM,Drug_1062__SELUMETINIB,120,0.257962358497118,0.00444717640667918,0.0355774112534334,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
THYM,Drug_1080__PACLITAXEL,120,-0.0672060559761095,0.465803015390938,0.589113635349648,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
THYM,Drug_1084__RAPAMYCIN,120,0.0373498159594416,0.685473398774211,0.767730206627116,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
THYM,Drug_1089__OXALIPLATIN,120,-0.0685325369817348,0.457025629088052,0.589113635349648,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
THYM,Drug_1129__PF_4708671,120,-0.177658170706299,0.0522280304654131,0.127163900263614,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
THYM,Drug_1168__ERLOTINIB,120,-0.00923675255226057,0.920243815947254,0.920243815947254,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
THYM,Drug_1175__RUCAPARIB,120,-0.247635252448087,0.00639278176439381,0.0397773087562281,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
THYM,Drug_1177__NIRAPARIB,120,-0.205319813875964,0.0244712813367972,0.0913594503240429,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
THYM,Drug_1179__MK_1775,120,-0.330175706646295,0.000230618962196793,0.00645733094151022,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
THYM,Drug_1190__GEMCITABINE,120,-0.0482325161469546,0.600880270482025,0.701026982229029,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
THYM,Drug_1259__TALAZOPARIB,120,-0.303284950343774,0.000759304728149446,0.0106302661940922,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
THYM,Drug_1372__TRAMETINIB,120,0.279783318285992,0.00196915439690641,0.0183787743711265,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
THYM,Drug_1441__AZD2014,120,-0.0670254878811028,0.467004949705173,0.589113635349648,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
THYM,Drug_1553__UPROSERTIB,120,-0.0131050767414404,0.887030722088931,0.903158553399639,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
THYM,Drug_1560__ALPELISIB,120,-0.103701645947635,0.259680672608663,0.404221474278077,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
THYM,Drug_1561__TASELISIB,120,-0.0758872143898882,0.410058668084832,0.560080132018307,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
THYM,Drug_1594__OSI_027,120,0.0152996735884436,0.868271082317779,0.90042927055177,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
THYM,Drug_1613__VE_822,120,-0.104104451698035,0.25782440411918,0.404221474278077,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
THYM,Drug_1615__CZC24832,120,-0.156587263004375,0.0876500903903851,0.17530018078077,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
THYM,Drug_1736__SELUMETINIB,120,-0.0378081811236891,0.681821022522336,0.767730206627116,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
THYM,Drug_1778__GSK2110183B,120,-0.0645600388915897,0.48358470757091,0.589113635349648,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
THYM,Drug_1806__OXALIPLATIN,120,-0.1019029099243,0.268081213684429,0.404221474278077,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
THYM,Drug_1819__DOCETAXEL,120,-0.196659490242378,0.0313330280485624,0.109665598169968,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
THYM,Drug_1873__BUPARLISIB,120,-0.103166886589346,0.262159112897237,0.404221474278077,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
THYM,Drug_1912__AFURESERTIB,120,-0.124682269602056,0.174834981875888,0.305961218282805,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
THYM,Drug_1916__AZD5363,120,-0.191631363289117,0.0360186164311065,0.114555875377835,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
THYM,Drug_1917__AZD6738,120,-0.18730467393569,0.040509983637058,0.114555875377835,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
THYM,Drug_1918__AZD8186,120,-0.175095492742552,0.055773255844298,0.129009213635928,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
THYM,Drug_1919__OSIMERTINIB,120,0.179984721161192,0.0491726009804665,0.127163900263614,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
THYM,Drug_1924__IPATASERTIB,120,-0.217466490728523,0.0170364890408321,0.0681459561633285,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
THYM,Drug_1926__GNE_317,120,-0.189402041808459,0.0382774573113693,0.114555875377835,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
THYM,Drug_2045__AMG_319,120,0.0153621779290228,0.867737808745501,0.90042927055177,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
THYM,Drug_2046__MK_8776,120,-0.177963747482464,0.0518179927678436,0.127163900263614,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
THYM,Drug_2106__UPROSERTIB,120,-0.222779359677755,0.0144571160007632,0.0658482594708638,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
THYM,Drug_2107__LJI308,120,-0.144697548440864,0.114841199057233,0.214370238240168,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
THYM,Drug_2111__VE821,120,-0.0973262032085561,0.290279487755785,0.416811572162153,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
THYM,Drug_2169__AZD6482,120,0.248982568233905,0.00610209708972138,0.0397773087562281,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
THYM,Drug_2170__AT13148,120,-0.173831516077505,0.0575933989446108,0.129009213635928,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
THYM,Drug_2360__THR_101,120,-0.111827210222932,0.223984217586592,0.380094429843915,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
THYM,Drug_2361__THR_102,120,-0.296763664143343,0.000997152230243326,0.0111681049787253,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
THYM,Drug_2362__THR_103,120,-0.171970275713591,0.0603621035796689,0.130010684633133,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
