Cancer,DrugKey,Comparison,Test,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Sensitive_Group,Drug_Value_Label,DrugName,DrugID,PutativeTarget,PathwayName,N_CellLines_GDSC2,Median_LN_IC50,IsPriorityDrug
MESO,Drug_1014__REFAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,3.2583067723535,3.53129574127911,0.27298896892561,0.0242134387176572,0.0589544594864698,Low,log2_predicted_IC50,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
MESO,Drug_1016__TEMSIROLIMUS,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,1.87417879922845,2.26145371581503,0.387274916586584,0.000766236149985136,0.00536365304989595,Low,log2_predicted_IC50,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
MESO,Drug_1017__OLAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.33745557607436,6.27737913202438,-0.0600764440499777,0.688220856564655,0.72717675410605,High,log2_predicted_IC50,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
MESO,Drug_1018__VELIPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,7.81670803162482,8.03520325681145,0.218495225186638,0.00518101358954373,0.0170668682949676,Low,log2_predicted_IC50,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
MESO,Drug_1022__AZD7762,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,-0.00593081824633361,-0.0983816483630727,-0.0924508301167391,0.803231149258894,0.832980451083297,High,log2_predicted_IC50,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
MESO,Drug_1032__AFATINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,3.33110674036714,3.57388630347802,0.242779563110885,0.000366390211773227,0.00410357037186015,Low,log2_predicted_IC50,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
MESO,Drug_1046__WEE1_INHIBITOR,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,2.99189022533956,3.14603852164731,0.154148296307745,0.19353844183926,0.25805125578568,Low,log2_predicted_IC50,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
MESO,Drug_1053__MK_2206,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.65697560928863,4.81937104940897,0.162395440120338,0.00241097652058116,0.0102268730094466,Low,log2_predicted_IC50,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
MESO,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,-2.28088789695961,-2.27466211790104,0.0062257790585627,0.39541994551318,0.471138658483789,Low,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
MESO,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,1.93817205408689,2.00900068920103,0.0708286351141374,0.062176687985602,0.116063150906457,Low,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
MESO,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,0.226626914961544,0.559174153648982,0.332547238687438,0.000717797575630343,0.00536365304989595,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
MESO,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,2.24468873955597,2.41228015711156,0.167591417555586,0.104218243064041,0.166749188902465,Low,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
MESO,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.34619775812356,5.60841563381166,0.262217875688096,0.00220642863584428,0.0102268730094466,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
MESO,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,-4.43002405088104,-4.3742126206437,0.0558114302373385,0.585745593727519,0.656005032128077,Low,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
MESO,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,-2.91823220106308,-2.73064367406276,0.18758852700032,0.00593143706253685,0.0184533597501146,Low,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
MESO,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.01328819848658,6.31848007046844,0.305191871981858,0.0270797053045164,0.0631859790438717,Low,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
MESO,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.22737297034694,5.29552564332406,0.0681526729771269,0.000741653920047809,0.00536365304989595,Low,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
MESO,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.50798181618404,4.57001028045792,0.0620284642738831,0.0433719296263452,0.0899565947805678,Low,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
MESO,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.87993846707224,6.06510802825483,0.185169561182585,0.0374744379874421,0.0807141741267983,Low,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
MESO,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.94747766413278,6.14334899138905,0.195871327256262,0.165918876204445,0.232286426686223,Low,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
MESO,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,0.727064933952207,0.758303946940821,0.0312390129886133,0.615158308305421,0.662478178175069,Low,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
MESO,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,-2.10064421375188,-1.74870838538211,0.351935828369766,0.158234640413683,0.232286426686223,Low,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
MESO,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.23573953840338,4.35015908495598,0.114419546552597,0.414542754783814,0.48363321391445,Low,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
MESO,Drug_1372__TRAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,0.706877611252807,0.960723931552498,0.253846320299691,0.0920439599826712,0.156195810879684,Low,log2_predicted_IC50,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
MESO,Drug_1441__AZD2014,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,3.58503403927097,3.8100575195037,0.225023480232736,0.199441737770876,0.259738077096954,Low,log2_predicted_IC50,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
MESO,Drug_1553__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.15905442659555,5.31790671690095,0.158852290305404,0.00999257506751893,0.0273288230280476,Low,log2_predicted_IC50,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
MESO,Drug_1560__ALPELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.34985847426025,5.49991916121495,0.150060686954696,0.00857296789136173,0.0252676948376977,Low,log2_predicted_IC50,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
MESO,Drug_1561__TASELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,3.40903268048064,3.42848918159745,0.0194565011168062,0.0697624344910796,0.126022462306466,Low,log2_predicted_IC50,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
MESO,Drug_1594__OSI_027,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,3.65337587208144,3.84518671912376,0.191810847042321,9.22991679649156e-05,0.00172291780201176,Low,log2_predicted_IC50,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
MESO,Drug_1613__VE_822,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.12450798983568,5.55366576999158,0.429157780155903,0.000318904711252372,0.00410357037186015,Low,log2_predicted_IC50,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
MESO,Drug_1615__CZC24832,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,7.55750221703494,7.63044789694898,0.0729456799140351,0.0954009185539073,0.157130924677024,Low,log2_predicted_IC50,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
MESO,Drug_1736__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.7890714316561,6.81279640937326,0.0237249777171593,0.597433154259498,0.656005032128077,Low,log2_predicted_IC50,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
MESO,Drug_1778__GSK2110183B,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.42654196049064,6.65137401620626,0.224832055715621,0.0030429784693605,0.0106504246427618,Low,log2_predicted_IC50,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
MESO,Drug_1806__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,8.01802132140884,8.32377651980948,0.305755198400638,0.00153613794837725,0.00860237251091263,Low,log2_predicted_IC50,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
MESO,Drug_1819__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,-2.38298804541911,-2.57123593820855,-0.188247892789434,0.976418660950283,0.976418660950283,High,log2_predicted_IC50,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
MESO,Drug_1873__BUPARLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,1.61363160540233,1.61545126792476,0.00181966252243093,0.363251941348766,0.442219754685455,Low,log2_predicted_IC50,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
MESO,Drug_1912__AFURESERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.35013481170124,4.43167486928089,0.0815400575796552,0.0451928933613715,0.090385786722743,Low,log2_predicted_IC50,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
MESO,Drug_1916__AZD5363,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.58590508094671,4.71698605969773,0.131080978751023,0.160765846403227,0.232286426686223,Low,log2_predicted_IC50,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
MESO,Drug_1917__AZD6738,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,2.74116562065561,2.92517523803934,0.184009617383728,0.0609806070221567,0.116063150906457,Low,log2_predicted_IC50,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
MESO,Drug_1918__AZD8186,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.66494305598838,4.77051634449176,0.105573288503378,0.119643302372514,0.186111803690577,Low,log2_predicted_IC50,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
MESO,Drug_1919__OSIMERTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,3.09654954026566,3.35399395917049,0.257444418904827,7.91961198494729e-05,0.00172291780201176,Low,log2_predicted_IC50,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
MESO,Drug_1924__IPATASERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.85115533641387,5.9670446645008,0.115889328086929,0.0904010512116617,0.156195810879684,Low,log2_predicted_IC50,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
MESO,Drug_1926__GNE_317,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,0.811094943622704,0.894821345871895,0.0837264022491914,0.163327202115728,0.232286426686223,Low,log2_predicted_IC50,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
MESO,Drug_2045__AMG_319,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.85265133799621,7.14073716966939,0.288085831673178,0.0107771149748024,0.0274326562994971,Low,log2_predicted_IC50,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
MESO,Drug_2046__MK_8776,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.74889988715164,4.73602986791229,-0.0128700192393518,0.276830966405488,0.344500758193496,High,log2_predicted_IC50,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
MESO,Drug_2106__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.4175804047777,5.67622666402876,0.258646259251058,0.0329711561510232,0.0738553897782921,Low,log2_predicted_IC50,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
MESO,Drug_2107__LJI308,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,7.52296269876871,7.64137386862133,0.118411169852619,0.00178891519171167,0.00910720461235034,Low,log2_predicted_IC50,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
MESO,Drug_2111__VE821,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.03253474565771,6.29269568796543,0.260160942307715,0.00295654723474187,0.0106504246427618,Low,log2_predicted_IC50,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
MESO,Drug_2169__AZD6482,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,4.71148953788583,4.92235333559678,0.210863797710956,5.99248504449806e-06,0.000335579162491891,Low,log2_predicted_IC50,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
MESO,Drug_2170__AT13148,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,5.26182298269544,5.52351990963582,0.261696926940378,0.254925551185605,0.324450701508951,Low,log2_predicted_IC50,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
MESO,Drug_2360__THR_101,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,7.91794653089462,8.08768477319682,0.169738242302208,0.00123671181875724,0.00769509576115617,Low,log2_predicted_IC50,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
MESO,Drug_2361__THR_102,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,7.82812845949908,7.90453908076052,0.0764106212614477,0.171193842107382,0.233825735561303,Low,log2_predicted_IC50,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
MESO,Drug_2362__THR_103,MO-DDRscore High vs Low,Wilcoxon rank-sum,43,44,6.82719733867267,6.974312562862,0.147115224189325,0.0102483086355179,0.0273288230280476,Low,log2_predicted_IC50,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
OV,Drug_1005__CISPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.76296781745222,4.69223847647897,-0.0707293409732488,0.277274111422953,0.429822395518912,High,log2_predicted_IC50,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
OV,Drug_1007__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,-6.13273788532424,-6.11243356654306,0.0203043187811769,0.63984642798892,0.797929830367624,Low,log2_predicted_IC50,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
OV,Drug_1010__GEFITINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.87245586328875,4.93971208505305,0.0672562217642998,0.00209937338260234,0.00839749353040934,Low,log2_predicted_IC50,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
OV,Drug_1014__REFAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,3.79687832961618,3.89934532979294,0.102467000176755,0.0031142035006598,0.0108997122523093,Low,log2_predicted_IC50,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
OV,Drug_1016__TEMSIROLIMUS,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,2.28022125316648,2.77559001208281,0.495368758916322,2.45412685291959e-15,6.87155518817484e-14,Low,log2_predicted_IC50,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
OV,Drug_1017__OLAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,6.57596875338221,6.31595281935089,-0.260015934031312,1.12320378229201e-05,6.98882353426143e-05,High,log2_predicted_IC50,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
OV,Drug_1018__VELIPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,7.75589312826886,7.86624583771019,0.110352709441331,0.00126584110084263,0.00545285397286057,Low,log2_predicted_IC50,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
OV,Drug_1022__AZD7762,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,-0.284792585744907,-0.260802952038079,0.0239896337068283,0.656089884048641,0.79871811971139,Low,log2_predicted_IC50,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
OV,Drug_1032__AFATINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,2.31676579987574,2.55100638722323,0.234240587347489,4.18305349232539e-07,3.9041832595037e-06,Low,log2_predicted_IC50,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
OV,Drug_1046__WEE1_INHIBITOR,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,2.516121871286,2.57954526024139,0.0634233889553908,0.788452523579674,0.939432794052377,Low,log2_predicted_IC50,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
OV,Drug_1053__MK_2206,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.36110231667293,4.40391731925772,0.0428150025847893,0.238881784389612,0.39345235075936,Low,log2_predicted_IC50,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
OV,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,-1.8816124635993,-1.73877926772338,0.142833195875923,0.00916050361063499,0.02442800962836,Low,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
OV,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,1.95924479031214,1.98104868117059,0.0218038908584479,0.0475008682135222,0.0950017364270445,Low,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
OV,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,0.277097916211192,0.644576710535735,0.367478794324544,1.38894848287317e-10,1.94452787602244e-09,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
OV,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,2.47265509558064,2.43245509652228,-0.0401999990583648,0.987230330552907,0.998497622695382,High,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
OV,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,5.32723326047727,5.4566963714252,0.129463110947925,2.26887843823685e-05,0.000127057192541263,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
OV,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,-4.74633944857493,-4.73768759632507,0.00865185224986131,0.374642001514167,0.514478070683437,Low,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
OV,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,-2.45163220986441,-2.25086289190145,0.200769317962964,9.20502275188878e-07,7.36401820151103e-06,Low,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
OV,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,6.10704113008991,6.19416638180259,0.0871252517126822,0.937714699729896,0.998497622695382,Low,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
OV,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,5.12530575534174,5.16565639725693,0.0403506419151904,0.000151560155120275,0.000771578971521401,Low,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
OV,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.08169962207043,4.14365504193496,0.0619554198645345,0.0208150001602008,0.0506800003900541,Low,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
OV,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,6.17778102902551,6.27457969122868,0.0967986622031693,0.025413159203293,0.0592973714743504,Low,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
OV,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,6.43551437907439,6.41454883284885,-0.0209655462255407,0.161803024980448,0.27457483026985,High,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
OV,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,0.218472740637232,0.13437760262874,-0.0840951380084924,0.0308653550117465,0.0691383952263121,High,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
OV,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,-1.13120252192895,-0.562916359761535,0.568286162167413,0.000332068303620601,0.0015496520835628,Low,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
OV,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.84689813843505,4.72035573975176,-0.126542398683285,0.00580629653403462,0.017113295047681,High,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
OV,Drug_1372__TRAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,0.888030787588945,0.798325940691426,-0.0897048468975191,0.633128370177496,0.797929830367624,High,log2_predicted_IC50,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
OV,Drug_1441__AZD2014,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.01531370368154,4.06358751695851,0.0482738132769622,0.283989797039281,0.429822395518912,Low,log2_predicted_IC50,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
OV,Drug_1553__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,4.9659807982847,5.04979685890289,0.0838160606181946,0.12886304759441,0.232784860170548,Low,log2_predicted_IC50,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
OV,Drug_1560__ALPELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,5.03378258428165,4.99399861576302,-0.0397839685186332,0.0820512963368733,0.158443882581548,High,log2_predicted_IC50,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
OV,Drug_1561__TASELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,3.26028935367604,3.25995037477175,-0.00033897890428225,0.831503590249381,0.970087521957611,High,log2_predicted_IC50,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
OV,Drug_1594__OSI_027,MO-DDRscore High vs Low,Wilcoxon rank-sum,189,189,3.38118950676179,3.63284610343263,0.251656596670843,1.75682105167075e-13,3.27939929645206e-12,Low,log2_predicted_IC50,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
